지형지물,관리번호,관리기관,법정동,지번,수종코드,보호판유무,X,Y
가로수,201124590,용인시,영덕동,1160도,느티나무,N,206719.518,419875.117
가로수,201124591,용인시,영덕동,1160도,느티나무,N,206711.449,419876.115
가로수,201124592,용인시,영덕동,1160도,느티나무,N,206735.423,419888.51
가로수,201124593,용인시,영덕동,1160도,느티나무,N,206745.36,419886.306
가로수,201124594,용인시,영덕동,1160도,느티나무,N,206760.89,419882.632
가로수,201124595,용인시,영덕동,1160도,느티나무,N,206768.496,419880.41
가로수,201124596,용인시,영덕동,1136도,은행나무,N,206583.19,419833.503
가로수,201124597,용인시,영덕동,1136도,은행나무,N,206584.922,419841.574
가로수,201124598,용인시,영덕동,1136도,은행나무,N,206585.499,419848.677
가로수,201124599,용인시,영덕동,1136도,은행나무,N,206585.454,419856.599
가로수,201124600,용인시,영덕동,1160도,느티나무,N,206606.106,419874.897
가로수,201124601,용인시,영덕동,1160도,느티나무,N,206611.941,419874.855
가로수,201124602,용인시,영덕동,1160도,느티나무,N,206619.153,419874.858
가로수,201124603,용인시,영덕동,1160도,느티나무,N,206626.942,419874.832
가로수,201124604,용인시,영덕동,1160도,느티나무,N,206635.267,419875.212
가로수,201124605,용인시,영덕동,1160도,느티나무,N,206642.109,419876.101
가로수,201124606,용인시,영덕동,1160도,느티나무,N,206649.135,419876.981
가로수,201124607,용인시,영덕동,1160도,느티나무,N,206726.699,419889.863
가로수,201124608,용인시,영덕동,1160도,느티나무,N,206718.731,419890.934
가로수,201124609,용인시,영덕동,1160도,느티나무,N,206710.837,419891.768
가로수,201124610,용인시,영덕동,1160도,느티나무,N,206647.023,419893.623
가로수,201124611,용인시,영덕동,1160도,느티나무,N,206622.827,419893.444
가로수,201124612,용인시,영덕동,1160도,느티나무,N,206614.891,419893.464
가로수,201124613,용인시,영덕동,1160도,느티나무,N,206606.815,419893.654
가로수,201124614,용인시,영덕동,1136도,은행나무,N,206567.11,419917.999
가로수,201124615,용인시,영덕동,1136도,은행나무,N,206567.117,419910.233
가로수,201124616,용인시,영덕동,1138도,느티나무,N,206442.609,419896.379
가로수,201124617,용인시,영덕동,1138도,느티나무,N,206452.828,419896.481
가로수,201124618,용인시,영덕동,1138도,느티나무,N,206460.816,419896.376
가로수,201124619,용인시,영덕동,1138도,느티나무,N,206468.855,419896.391
가로수,201124620,용인시,영덕동,1138도,느티나무,N,206477.21,419896.298
가로수,201124621,용인시,영덕동,1138도,느티나무,N,206485.149,419894.257
가로수,201124622,용인시,영덕동,1138도,느티나무,N,206492.517,419893.519
가로수,201124623,용인시,영덕동,1138도,느티나무,N,206500.518,419893.542
가로수,201124624,용인시,영덕동,1138도,느티나무,N,206509.542,419893.483
가로수,201124625,용인시,영덕동,1138도,느티나무,N,206518.447,419893.468
가로수,201124626,용인시,영덕동,1138도,느티나무,N,206527.76,419893.368
가로수,201124627,용인시,영덕동,1138도,느티나무,N,206533.505,419893.515
가로수,201124628,용인시,영덕동,1138도,느티나무,N,206542.603,419893.435
가로수,201124629,용인시,영덕동,1138도,느티나무,N,206523.622,419875.814
가로수,201124630,용인시,영덕동,1138도,느티나무,N,206517.115,419877.072
가로수,201124631,용인시,영덕동,1138도,느티나무,N,206509.857,419877.987
가로수,201124632,용인시,영덕동,1138도,느티나무,N,206504.149,419877.99
가로수,201124633,용인시,영덕동,1138도,느티나무,N,206495.948,419877.798
가로수,201124634,용인시,영덕동,1138도,느티나무,N,206487.945,419877.791
가로수,201124635,용인시,영덕동,1138도,느티나무,N,206480.909,419877.931
가로수,201124636,용인시,영덕동,1138도,느티나무,N,206473.949,419877.838
가로수,201124637,용인시,영덕동,1138도,느티나무,N,206466.913,419877.931
가로수,201124638,용인시,영덕동,1138도,느티나무,N,206460.786,419878.07
가로수,201124639,용인시,영덕동,1138도,느티나무,N,206451.793,419877.899
가로수,201124640,용인시,영덕동,1138도,느티나무,N,206442.117,419877.894
가로수,201124641,용인시,영덕동,1138도,느티나무,N,206430.667,419877.947
가로수,201124642,용인시,영덕동,1138도,느티나무,N,206423.546,419877.805
가로수,201124643,용인시,영덕동,1138도,느티나무,N,206409.731,419877.814
가로수,201124644,용인시,영덕동,1138도,느티나무,N,206401.622,419877.929
가로수,201124645,용인시,영덕동,1138도,느티나무,N,206394.478,419878.01
가로수,201124646,용인시,영덕동,1138도,느티나무,N,206387.675,419877.747
가로수,201124647,용인시,영덕동,1138도,느티나무,N,206380.468,419877.89
가로수,201124648,용인시,영덕동,1138도,느티나무,N,206374.408,419877.964
가로수,201124649,용인시,영덕동,1138도,느티나무,N,206366.409,419877.835
가로수,201124650,용인시,영덕동,1138도,느티나무,N,206362.806,419878.124
가로수,201124651,용인시,영덕동,971대,느티나무,N,206264.415,419932.467
가로수,201124652,용인시,영덕동,971대,느티나무,N,206268.104,419929.142
가로수,201124653,용인시,영덕동,971대,느티나무,N,206272.77,419924.408
가로수,201124654,용인시,영덕동,971대,느티나무,N,206275.806,419921.564
가로수,201124655,용인시,영덕동,971대,느티나무,N,206279.504,419917.821
가로수,201124656,용인시,영덕동,1138도,느티나무,N,206307.276,419893.732
가로수,201124657,용인시,영덕동,1138도,느티나무,N,206314.532,419893.659
가로수,201124658,용인시,영덕동,1138도,느티나무,N,206335.511,419893.555
가로수,201124659,용인시,영덕동,1138도,느티나무,N,206344.405,419893.45
가로수,201124660,용인시,영덕동,1138도,느티나무,N,206353.41,419893.45
가로수,201124661,용인시,영덕동,1138도,느티나무,N,206359.612,419893.491
가로수,201124662,용인시,영덕동,1138도,느티나무,N,206367.464,419893.737
가로수,201124663,용인시,영덕동,1138도,느티나무,N,206375.388,419895.136
가로수,201124664,용인시,영덕동,1138도,느티나무,N,206389.903,419896.407
가로수,201124665,용인시,영덕동,1138도,느티나무,N,206396.958,419896.498
가로수,201124666,용인시,영덕동,1138도,느티나무,N,206403.231,419896.31
가로수,201124667,용인시,영덕동,1142도,느티나무,N,206140.31,419680.279
가로수,201124668,용인시,영덕동,1142도,느티나무,N,206147.619,419680.232
가로수,201124669,용인시,영덕동,1142도,느티나무,N,206153.961,419680.358
가로수,201124670,용인시,영덕동,1142도,느티나무,N,206160.74,419680.237
가로수,201124671,용인시,영덕동,1142도,느티나무,N,206167.623,419680.296
가로수,201124672,용인시,영덕동,1142도,느티나무,N,206175.548,419680.31
가로수,201124673,용인시,영덕동,1142도,느티나무,N,206184.206,419680.202
가로수,201124674,용인시,영덕동,1142도,느티나무,N,206191.383,419680.349
가로수,201124675,용인시,영덕동,1142도,느티나무,N,206208.121,419680.055
가로수,201124676,용인시,영덕동,1142도,느티나무,N,206132.013,419661.137
가로수,201124677,용인시,영덕동,1142도,느티나무,N,206139.962,419661.014
가로수,201124678,용인시,영덕동,1142도,느티나무,N,206148.004,419661.059
가로수,201124679,용인시,영덕동,1142도,느티나무,N,206157.359,419661.056
가로수,201124680,용인시,영덕동,1142도,느티나무,N,206163.258,419660.951
가로수,201124681,용인시,영덕동,1142도,느티나무,N,206170.731,419661.162
가로수,201124682,용인시,영덕동,1142도,느티나무,N,206177.195,419660.986
가로수,201124683,용인시,영덕동,1142도,느티나무,N,206186.887,419661.003
가로수,201124684,용인시,영덕동,1142도,느티나무,N,206194.817,419660.873
가로수,201124685,용인시,영덕동,1142도,느티나무,N,206203.514,419661.122
가로수,201124686,용인시,영덕동,1142도,느티나무,N,206210.829,419661.103
가로수,201124687,용인시,영덕동,1142도,느티나무,N,206218.996,419661.054
가로수,201124688,용인시,영덕동,1142도,느티나무,N,206225.619,419661.004
가로수,201124689,용인시,영덕동,1142도,느티나무,N,206233.726,419659.198
가로수,201124690,용인시,영덕동,1142도,느티나무,N,206241.466,419658.017
가로수,201124691,용인시,영덕동,1142도,느티나무,N,206251.281,419658.004
가로수,201124692,용인시,영덕동,1142도,느티나무,N,206258.825,419658.072
가로수,201124693,용인시,영덕동,1142도,느티나무,N,206266.596,419657.991
가로수,201124694,용인시,영덕동,1142도,느티나무,N,206274.797,419658.025
가로수,201124695,용인시,영덕동,1138도,은행나무,N,206316.805,419851.981
가로수,201124696,용인시,영덕동,1138도,은행나무,N,206316.798,419844.903
가로수,201124697,용인시,영덕동,1138도,은행나무,N,206316.702,419837.769
가로수,201124698,용인시,영덕동,1138도,은행나무,N,206316.615,419811.443
가로수,201124699,용인시,영덕동,1138도,은행나무,N,206316.595,419794.87
가로수,201124700,용인시,영덕동,1138도,은행나무,N,206316.692,419786.782
가로수,201124701,용인시,영덕동,1141도,단풍나무,N,206410.922,419747.949
가로수,201124702,용인시,영덕동,1141도,단풍나무,N,206375.799,419747.935
가로수,201124703,용인시,영덕동,1141도,단풍나무,N,206351.83,419747.912
가로수,201124704,용인시,영덕동,1141도,단풍나무,N,206337.749,419763.48
가로수,201124705,용인시,영덕동,1141도,단풍나무,N,206345.73,419763.501
가로수,201124706,용인시,영덕동,1141도,단풍나무,N,206353.781,419763.428
가로수,201124707,용인시,영덕동,1141도,단풍나무,N,206359.81,419763.431
가로수,201124708,용인시,영덕동,1141도,단풍나무,N,206366.821,419763.438
가로수,201124709,용인시,영덕동,1141도,단풍나무,N,206373.761,419763.445
가로수,201124710,용인시,영덕동,1141도,단풍나무,N,206380.857,419763.448
가로수,201124711,용인시,영덕동,1141도,단풍나무,N,206388.922,419763.451
가로수,201124712,용인시,영덕동,1141도,단풍나무,N,206396.958,419763.387
가로수,201124713,용인시,영덕동,1141도,단풍나무,N,206532.844,419763.469
가로수,201124714,용인시,영덕동,1141도,단풍나무,N,206526.846,419763.494
가로수,201124715,용인시,영덕동,1141도,단풍나무,N,206519.034,419763.602
가로수,201124716,용인시,영덕동,1141도,단풍나무,N,206510.868,419763.721
가로수,201124717,용인시,영덕동,1141도,단풍나무,N,206502.782,419763.629
가로수,201124718,용인시,영덕동,1141도,단풍나무,N,206483.851,419763.361
가로수,201124719,용인시,영덕동,1141도,단풍나무,N,206475.846,419763.536
가로수,201124720,용인시,영덕동,1141도,단풍나무,N,206466.662,419763.523
가로수,201124721,용인시,영덕동,1141도,단풍나무,N,206458.63,419763.387
가로수,201124722,용인시,영덕동,1141도,단풍나무,N,206451.976,419763.426
가로수,201124723,용인시,영덕동,1138도,은행나무,N,206316.795,419860.32
가로수,201124724,용인시,영덕동,1138도,은행나무,N,206316.625,419830.909
가로수,201124725,용인시,영덕동,1138도,은행나무,N,206316.564,419802.962
가로수,201124726,용인시,영덕동,1138도,은행나무,N,206316.468,419778.876
가로수,201124727,용인시,영덕동,1138도,은행나무,N,206317.993,419769.473
가로수,201124728,용인시,영덕동,1141도,단풍나무,N,206425.111,419747.952
가로수,201124729,용인시,영덕동,1141도,단풍나무,N,206418.828,419747.941
가로수,201124730,용인시,영덕동,1141도,단풍나무,N,206402.877,419747.945
가로수,201124731,용인시,영덕동,1141도,단풍나무,N,206396.014,419747.937
가로수,201124732,용인시,영덕동,1141도,단풍나무,N,206388.785,419747.811
가로수,201124733,용인시,영덕동,1141도,단풍나무,N,206344.375,419747.919
가로수,201124734,용인시,영덕동,1141도,단풍나무,N,206335.508,419747.893
가로수,201124735,용인시,영덕동,1138도,은행나무,N,206319.722,419723.585
가로수,201124736,용인시,영덕동,1136도,은행나무,N,206567.074,419835.584
가로수,201124737,용인시,영덕동,1136도,은행나무,N,206567.056,419842.42
가로수,201124738,용인시,영덕동,1136도,은행나무,N,206567.034,419848.722
가로수,201124739,용인시,영덕동,1136도,은행나무,N,206567.163,419856.833
가로수,201124740,용인시,영덕동,1141도,단풍나무,N,206548.212,419748.129
가로수,201124741,용인시,영덕동,1141도,단풍나무,N,206540.158,419748.12
가로수,201124742,용인시,영덕동,1141도,단풍나무,N,206525.285,419748.058
가로수,201124743,용인시,영덕동,1141도,단풍나무,N,206518.134,419748.097
가로수,201124744,용인시,영덕동,1141도,단풍나무,N,206511.066,419748.036
가로수,201124745,용인시,영덕동,1141도,단풍나무,N,206505.065,419747.881
가로수,201124746,용인시,영덕동,1141도,단풍나무,N,206498.072,419748.077
가로수,201124747,용인시,영덕동,1141도,단풍나무,N,206491.053,419747.974
가로수,201124748,용인시,영덕동,1141도,단풍나무,N,206483.782,419748.003
가로수,201124749,용인시,영덕동,1141도,단풍나무,N,206475.684,419747.995
가로수,201124750,용인시,영덕동,1141도,단풍나무,N,206467.715,419747.925
가로수,201124751,용인시,영덕동,1141도,단풍나무,N,206461.657,419747.913
가로수,201124752,용인시,영덕동,1141도,단풍나무,N,206454.637,419748.116
가로수,201124753,용인시,영덕동,1141도,단풍나무,N,206402.935,419763.512
가로수,201124754,용인시,영덕동,1141도,단풍나무,N,206411.018,419763.516
가로수,201124755,용인시,영덕동,1141도,단풍나무,N,206417.943,419763.401
가로수,201124756,용인시,영덕동,1141도,단풍나무,N,206425.852,419763.316
가로수,201124757,용인시,영덕동,1141도,단풍나무,N,206434.04,419763.196
가로수,201124758,용인시,영덕동,1141도,단풍나무,N,206538.594,419763.466
가로수,201124759,용인시,영덕동,1141도,단풍나무,N,206547.146,419763.733
가로수,201124760,용인시,영덕동,1136도,은행나무,N,206564.177,419783.769
가로수,201124761,용인시,영덕동,1136도,은행나무,N,206564.916,419791.726
가로수,201124762,용인시,영덕동,1136도,은행나무,N,206566.406,419799.581
가로수,201124763,용인시,영덕동,1136도,은행나무,N,206566.971,419808.678
가로수,201124764,용인시,영덕동,1136도,은행나무,N,206566.95,419828.8
가로수,201124765,용인시,영덕동,1136도,은행나무,N,206582.479,419811.718
가로수,201124766,용인시,영덕동,1136도,은행나무,N,206582.442,419804.78
가로수,201124767,용인시,영덕동,1136도,은행나무,N,206582.392,419796.92
가로수,201124768,용인시,영덕동,1136도,은행나무,N,206582.7,419788.866
가로수,201124769,용인시,영덕동,1136도,은행나무,N,206582.484,419782.68
가로수,201124770,용인시,영덕동,1136도,은행나무,N,206582.555,419775.774
가로수,201124771,용인시,영덕동,1136도,은행나무,N,206566.86,419730.995
가로수,201124772,용인시,영덕동,1136도,은행나무,N,206564.826,419721.092
가로수,201124773,용인시,영덕동,1142도,느티나무,N,206489.882,419657.563
가로수,201124774,용인시,영덕동,1142도,느티나무,N,206482.341,419659.372
가로수,201124775,용인시,영덕동,1142도,느티나무,N,206474.911,419660.883
가로수,201124776,용인시,영덕동,1142도,느티나무,N,206466.821,419660.803
가로수,201124777,용인시,영덕동,1142도,느티나무,N,206461.077,419660.788
가로수,201124778,용인시,영덕동,1142도,느티나무,N,206451.834,419660.72
가로수,201124779,용인시,영덕동,1142도,느티나무,N,206430.123,419659.925
가로수,201124780,용인시,영덕동,1142도,느티나무,N,206422.396,419658.526
가로수,201124782,용인시,영덕동,1142도,느티나무,N,206377.827,419659.82
가로수,201124783,용인시,영덕동,1142도,느티나무,N,206369.074,419683.488
가로수,201124784,용인시,영덕동,1142도,느티나무,N,206377.727,419683.513
가로수,201124785,용인시,영덕동,1142도,느티나무,N,206385.708,419683.548
가로수,201124786,용인시,영덕동,1142도,느티나무,N,206393.689,419683.507
가로수,201124787,용인시,영덕동,1142도,느티나무,N,206409.629,419683.497
가로수,201124788,용인시,영덕동,1142도,느티나무,N,206417.737,419683.544
가로수,201124789,용인시,영덕동,1142도,느티나무,N,206424.18,419682.722
가로수,201124790,용인시,영덕동,1142도,느티나무,N,206432.191,419680.872
가로수,201124791,용인시,영덕동,1142도,느티나무,N,206451.577,419680.701
가로수,201124792,용인시,영덕동,1142도,느티나무,N,206459.382,419680.864
가로수,201124793,용인시,영덕동,1142도,느티나무,N,206474.641,419680.55
가로수,201124794,용인시,영덕동,1142도,느티나무,N,206466.585,419680.597
가로수,201124795,용인시,영덕동,1142도,느티나무,N,206480.87,419680.799
가로수,201124796,용인시,영덕동,1142도,느티나무,N,206487.866,419680.7
가로수,201124797,용인시,영덕동,1142도,느티나무,N,206506.899,419680.675
가로수,201124798,용인시,영덕동,1142도,느티나무,N,206499.614,419680.596
가로수,201124799,용인시,영덕동,1142도,느티나무,N,206498.572,419657.563
가로수,201124800,용인시,영덕동,1142도,느티나무,N,206507.2,419657.686
가로수,201124801,용인시,영덕동,1142도,느티나무,N,206515.039,419657.818
가로수,201124802,용인시,영덕동,1142도,느티나무,N,206523.028,419657.763
가로수,201124803,용인시,영덕동,1142도,느티나무,N,206529.072,419657.747
가로수,201124804,용인시,영덕동,1142도,느티나무,N,206536.026,419657.843
가로수,201124805,용인시,영덕동,1142도,느티나무,N,206543.048,419657.71
가로수,201124806,용인시,영덕동,1142도,느티나무,N,206519.68,419680.718
가로수,201124807,용인시,영덕동,1142도,느티나무,N,206526.753,419680.669
가로수,201124808,용인시,영덕동,1142도,느티나무,N,206533.705,419680.616
가로수,201124809,용인시,영덕동,1142도,느티나무,N,206540.647,419680.628
가로수,201124810,용인시,영덕동,1136도,은행나무,N,206563.94,419701.164
가로수,201124811,용인시,영덕동,1136도,은행나무,N,206582.428,419760.721
가로수,201124812,용인시,영덕동,1136도,은행나무,N,206582.518,419752.644
가로수,201124813,용인시,영덕동,1136도,은행나무,N,206582.636,419739.375
가로수,201124814,용인시,영덕동,1136도,은행나무,N,206582.669,419731.001
가로수,201124815,용인시,영덕동,1136도,은행나무,N,206582.609,419724.347
가로수,201124816,용인시,영덕동,1136도,은행나무,N,206582.597,419717.337
가로수,201124817,용인시,영덕동,1136도,은행나무,N,206582.75,419709.062
가로수,201124818,용인시,영덕동,1142도,느티나무,N,206610.813,419683.301
가로수,201124819,용인시,영덕동,1142도,느티나무,N,206618.343,419683.236
가로수,201124820,용인시,영덕동,1142도,느티나무,N,206626.195,419683.031
가로수,201124821,용인시,영덕동,1142도,느티나무,N,206634.037,419683.227
가로수,201124822,용인시,영덕동,1142도,느티나무,N,206641.136,419683.306
가로수,201124823,용인시,영덕동,1142도,느티나무,N,206649.66,419682.013
가로수,201124824,용인시,영덕동,1142도,느티나무,N,206661.414,419661.177
가로수,201124825,용인시,영덕동,1142도,느티나무,N,206654.828,419661.059
가로수,201124826,용인시,영덕동,1142도,느티나무,N,206643.599,419661.095
가로수,201124827,용인시,영덕동,1142도,느티나무,N,206637.251,419661.024
가로수,201124828,용인시,영덕동,1142도,느티나무,N,206629.937,419661.054
가로수,201124829,용인시,영덕동,1142도,느티나무,N,206622.049,419661.098
가로수,201124830,용인시,영덕동,1142도,느티나무,N,206615.184,419661.003
가로수,201124831,용인시,영덕동,1142도,느티나무,N,206607.187,419660.946
가로수,201124832,용인시,영덕동,985-1대,단풍나무,N,206420.732,419586.758
가로수,201124833,용인시,영덕동,985-1대,단풍나무,N,206430.016,419586.667
가로수,201124834,용인시,영덕동,985-3대,단풍나무,N,206450.971,419586.668
가로수,201124835,용인시,영덕동,1143도,단풍나무,N,206491.155,419567.917
가로수,201124836,용인시,영덕동,1143도,단풍나무,N,206483.036,419568.071
가로수,201124837,용인시,영덕동,1143도,단풍나무,N,206476.805,419568.01
가로수,201124838,용인시,영덕동,1143도,단풍나무,N,206469.679,419568.021
가로수,201124839,용인시,영덕동,1143도,단풍나무,N,206463.72,419568.075
가로수,201124840,용인시,영덕동,1143도,단풍나무,N,206456.826,419568.126
가로수,201124841,용인시,영덕동,1143도,단풍나무,N,206449.639,419568.104
가로수,201124842,용인시,영덕동,985-3대,단풍나무,N,206474.574,419586.791
가로수,201124843,용인시,영덕동,985-3대,단풍나무,N,206478.752,419586.621
가로수,201124844,용인시,영덕동,985-3대,단풍나무,N,206484.393,419586.879
가로수,201124845,용인시,영덕동,985-3대,단풍나무,N,206509.51,419586.923
가로수,201124846,용인시,영덕동,985-3대,단풍나무,N,206516.181,419586.881
가로수,201124847,용인시,영덕동,985-3대,단풍나무,N,206523.045,419586.829
가로수,201124848,용인시,영덕동,985-3대,단풍나무,N,206530.931,419586.605
가로수,201124849,용인시,영덕동,985-3대,단풍나무,N,206540.62,419586.504
가로수,201124850,용인시,영덕동,985-3대,단풍나무,N,206550.417,419586.408
가로수,201124851,용인시,영덕동,1143도,단풍나무,N,206499.955,419567.797
가로수,201124852,용인시,영덕동,1143도,단풍나무,N,206507.842,419567.986
가로수,201124853,용인시,영덕동,1143도,단풍나무,N,206516.175,419568.077
가로수,201124854,용인시,영덕동,1143도,단풍나무,N,206533.867,419567.809
가로수,201124855,용인시,영덕동,1143도,단풍나무,N,206540.971,419567.789
가로수,201124856,용인시,영덕동,1152도,은행나무,N,206585.754,419641.033
가로수,201124857,용인시,영덕동,1152도,은행나무,N,206585.841,419633.895
가로수,201124858,용인시,영덕동,1152도,은행나무,N,206584.035,419617.527
가로수,201124859,용인시,영덕동,1152도,은행나무,N,206582.47,419608.372
가로수,201124860,용인시,영덕동,1152도,은행나무,N,206582.662,419601.119
가로수,201124861,용인시,영덕동,1152도,은행나무,N,206563.944,419601.282
가로수,201124862,용인시,영덕동,1152도,은행나무,N,206564.079,419609.375
가로수,201124863,용인시,영덕동,1152도,은행나무,N,206563.918,419616.71
가로수,201124864,용인시,영덕동,1152도,은행나무,N,206563.865,419631.391
가로수,201124865,용인시,영덕동,985-3대,은행나무,N,206563.893,419639.509
가로수,201124866,용인시,영덕동,1142도,느티나무,N,206216.47,419680.198
가로수,201124867,용인시,영덕동,1142도,느티나무,N,206232.633,419680.247
가로수,201124868,용인시,영덕동,1142도,느티나무,N,206240.526,419680.222
가로수,201124869,용인시,영덕동,1142도,느티나무,N,206247.534,419680.374
가로수,201124870,용인시,영덕동,1142도,느티나무,N,206254.792,419680.23
가로수,201124871,용인시,영덕동,1142도,느티나무,N,206262.801,419680.219
가로수,201124872,용인시,영덕동,1142도,느티나무,N,206270.773,419680.145
가로수,201124873,용인시,영덕동,1142도,느티나무,N,206277.517,419680.198
가로수,201124874,용인시,영덕동,1138도,은행나무,N,206298.089,419701.64
가로수,201124875,용인시,영덕동,1138도,은행나무,N,206298.057,419708.598
가로수,201124876,용인시,영덕동,1138도,은행나무,N,206298.007,419715.78
가로수,201124877,용인시,영덕동,1138도,은행나무,N,206298.133,419722.665
가로수,201124878,용인시,영덕동,1138도,은행나무,N,206298.127,419729.811
가로수,201124879,용인시,영덕동,1138도,은행나무,N,206298.058,419772.512
가로수,201124880,용인시,영덕동,1138도,은행나무,N,206298.003,419779.546
가로수,201124881,용인시,영덕동,1138도,은행나무,N,206298.086,419787.72
가로수,201124882,용인시,영덕동,1138도,은행나무,N,206298.047,419793.933
가로수,201124883,용인시,영덕동,1138도,은행나무,N,206298.603,419802.904
가로수,201124884,용인시,영덕동,1138도,은행나무,N,206299.45,419810.768
가로수,201124885,용인시,영덕동,1138도,은행나무,N,206301.119,419832.542
가로수,201124886,용인시,영덕동,1138도,은행나무,N,206301.192,419839.641
가로수,201124887,용인시,영덕동,1138도,은행나무,N,206300.997,419847.794
가로수,201124888,용인시,영덕동,1138도,은행나무,N,206300.969,419855.815
가로수,201124889,용인시,영덕동,1138도,은행나무,N,206301.031,419862.891
가로수,201124890,용인시,영덕동,985-1대,단풍나무,N,206401.092,419586.67
가로수,201124891,용인시,영덕동,985-1대,단풍나무,N,206407.104,419586.683
가로수,201124892,용인시,영덕동,985-1대,단풍나무,N,206413.212,419586.462
가로수,201124893,용인시,영덕동,1143도,단풍나무,N,206432.057,419567.777
가로수,201124894,용인시,영덕동,1143도,단풍나무,N,206425.913,419567.957
가로수,201124895,용인시,영덕동,1143도,단풍나무,N,206414.062,419568.014
가로수,201124896,용인시,영덕동,1143도,단풍나무,N,206405.811,419567.973
가로수,201124897,용인시,영덕동,1143도,단풍나무,N,206398.91,419567.874
가로수,201124898,용인시,영덕동,1143도,단풍나무,N,206390.968,419567.876
가로수,201124899,용인시,영덕동,1143도,단풍나무,N,206382.963,419567.898
가로수,201124900,용인시,영덕동,1143도,단풍나무,N,206375.721,419567.913
가로수,201124901,용인시,영덕동,1143도,단풍나무,N,206369.155,419567.698
가로수,201124902,용인시,영덕동,1143도,단풍나무,N,206344.032,419567.818
가로수,201124903,용인시,영덕동,1143도,단풍나무,N,206336.763,419567.7
가로수,201124904,용인시,영덕동,985-1대,단풍나무,N,206360.025,419586.449
가로수,201124905,용인시,영덕동,985-1대,단풍나무,N,206352.1,419586.506
가로수,201124906,용인시,영덕동,985-1대,단풍나무,N,206343.079,419586.52
가로수,201124907,용인시,영덕동,985-1대,단풍나무,N,206336.134,419586.386
가로수,201124908,용인시,영덕동,985-1대,은행나무,N,206319.664,419600.613
가로수,201124909,용인시,영덕동,985-1대,은행나무,N,206319.818,419607.482
가로수,201124910,용인시,영덕동,1143도,은행나무,N,206319.557,419622.528
가로수,201124911,용인시,영덕동,1143도,은행나무,N,206319.911,419629.848
가로수,201124912,용인시,영덕동,1143도,은행나무,N,206319.744,419640.828
가로수,201124913,용인시,영덕동,1143도,은행나무,N,206301.194,419637.611
가로수,201124914,용인시,영덕동,1143도,은행나무,N,206301.261,419629.473
가로수,201124915,용인시,영덕동,1143도,은행나무,N,206301.177,419621.636
가로수,201124916,용인시,영덕동,1143도,은행나무,N,206301.143,419615.76
가로수,201124917,용인시,영덕동,1143도,은행나무,N,206301.19,419608.587
가로수,201124918,용인시,영덕동,1143도,은행나무,N,206301.295,419601.572
가로수,201124919,용인시,영덕동,1142도,느티나무,N,206370.89,419660.827
가로수,201124920,용인시,영덕동,1142도,느티나무,N,206364.778,419660.751
가로수,201124921,용인시,영덕동,1142도,느티나무,N,206355.865,419660.832
가로수,201124922,용인시,영덕동,1142도,느티나무,N,206346.919,419660.627
가로수,201124923,용인시,영덕동,1142도,느티나무,N,206337.753,419660.754
가로수,201124924,용인시,영덕동,1142도,느티나무,N,206353.731,419683.462
가로수,201124925,용인시,영덕동,1142도,느티나무,N,206344.948,419683.46
가로수,201124926,용인시,영덕동,1142도,느티나무,N,206337.364,419683.326
가로수,201124927,용인시,영덕동,1144도,단풍나무,N,206482.267,419498.445
가로수,201124928,용인시,영덕동,1144도,단풍나무,N,206474.273,419498.632
가로수,201124929,용인시,영덕동,1144도,단풍나무,N,206465.977,419498.419
가로수,201124930,용인시,영덕동,1144도,단풍나무,N,206450.827,419498.59
가로수,201124931,용인시,영덕동,1144도,단풍나무,N,206450.98,419482.988
가로수,201124932,용인시,영덕동,1144도,단풍나무,N,206460.316,419483.16
가로수,201124933,용인시,영덕동,1144도,단풍나무,N,206467.043,419482.88
가로수,201124934,용인시,영덕동,1144도,단풍나무,N,206481.796,419482.869
가로수,201124935,용인시,영덕동,1144도,단풍나무,N,206475.152,419482.935
가로수,201124936,용인시,영덕동,1144도,단풍나무,N,206517.232,419482.964
가로수,201124937,용인시,영덕동,1144도,단풍나무,N,206525.215,419483.078
가로수,201124938,용인시,영덕동,1144도,단풍나무,N,206533.233,419482.971
가로수,201124939,용인시,영덕동,1144도,단풍나무,N,206540.279,419482.879
가로수,201124940,용인시,영덕동,1144도,단풍나무,N,206548.397,419482.802
가로수,201124941,용인시,영덕동,1144도,단풍나무,N,206504.104,419498.441
가로수,201124942,용인시,영덕동,1144도,단풍나무,N,206510.477,419498.565
가로수,201124943,용인시,영덕동,1152도,은행나무,N,206563.87,419518.918
가로수,201124944,용인시,영덕동,1152도,은행나무,N,206564.034,419527.104
가로수,201124945,용인시,영덕동,1152도,은행나무,N,206564.15,419533.975
가로수,201124946,용인시,영덕동,1152도,은행나무,N,206565.329,419541.067
가로수,201124947,용인시,영덕동,1152도,은행나무,N,206566.358,419547.912
가로수,201124948,용인시,영덕동,1152도,은행나무,N,206567.139,419553.936
가로수,201124949,용인시,영덕동,1152도,은행나무,N,206565.537,419562.273
가로수,201124950,용인시,영덕동,1152도,은행나무,N,206582.628,419575.142
가로수,201124951,용인시,영덕동,1152도,은행나무,N,206582.675,419566.901
가로수,201124952,용인시,영덕동,1152도,은행나무,N,206582.644,419559.229
가로수,201124953,용인시,영덕동,1152도,은행나무,N,206582.631,419552.088
가로수,201124954,용인시,영덕동,1152도,은행나무,N,206582.656,419545.002
